Nome,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
EMILY LAVINYA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMILY LUISA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMILY MACEDO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMILY MARA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMILY NATSUMI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMILY PATRICIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMILY RAFAELA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMILY SOFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMILY VICTORIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMILY VILHALVA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
EMILY VITORIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMILY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
EMMA CARMELITA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMMA ROSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMMANUEL DAVI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMMELY VICTORIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMMELY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMMILY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMYLE LAÍSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMYLLE RAQUEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENAILLY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENDREO DARLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENDRICK,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENECK VIANA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENES VITOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENIA LARA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENNZO MIGUEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENOS TSIHÖRIRÃ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENRICO FELIPPE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENZO,0,0,0,1449,2409,362,2596,2885,2609,2360,71,5,2,0,2
ENZO BERTOLDO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENZO BLOISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENZO EMANUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENZO GABRIEL,2201,5431,6709,11401,14866,16672,18156,12556,10589,7502,247,12,10,3,2
ENZO HENRIQUE,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
ENZO LUCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENZO LUCENA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENZO MIGUEL,0,0,0,0,0,129,116,1,0,0,0,0,0,0,0
ENZO RAFAEL,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
ENZO SIGNORELLI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENZOLY XAVIER,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERALDO XIRIXANA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ERALDO YATUUWENI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ERIC ANTHONY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERIC ANTONI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ERIC JACOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERIC SAMUEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERIC WANDERSON,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ERICA RAYANE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERICA VANESSA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERICK,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
ERICK BISPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERICK FELIPE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERICK FOX,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ERICK GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ERICK HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ERICK JUAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ERICK KAUÊ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERICK LUAN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ERICK THALYSSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERIK,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ERIK DALLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERIK GUARAGNA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ERIK PIETRO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERIKA GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ERIKA MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ERIKY EDUARDO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERISVAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERIVAN BACELAR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ERÍNILDISON BATISTA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ESLEY DAVID,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ESLY KATLEYA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ESMERALDA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ESMERALDA CECÍLIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ESTEBAN ARMAND,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ESTEFANE PAOLA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ESTEFANI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ESTEFANI VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESTEFANNY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ESTEFANY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ESTEFANY APARECIDA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ESTEFANY KETELYN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESTELA VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESTER,0,35,0,0,34,0,0,0,0,179,3,1,0,2,0
ESTER BANIWA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ESTER CAMARGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESTER DILIO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ESTER LAMBERT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ESTER VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ESTEVAÑ ELLON,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ESTEVÃO GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ESTHEFANY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ESTHEFFANY LORRANY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ESTHER,287,472,811,1258,44,0,23,0,180,229,6,2,2,0,1
ESTHER COÊLHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESTHER RAVINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ESTHER ROSSATO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ETHAN LEE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ETNY SINAI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EVA BEATRIZ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EVANILDE PRADO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EVELEN REIS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVELIN KRISLAINE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EVELIN MÜLLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EVELIN VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVELLY GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVELLY RAUANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EVELLY RUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVELLYN CRISTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVELLYN DUTRA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVELLYN EVANGELISTA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EVELLYN LAURA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVELLYN LORRANY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVELLYN MELISSA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EVELLYN NICOLY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EVELLYN THALITA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EVELLYN VICTORIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EVELLYN VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
EVELY JACOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EVELYN AGUIAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EVELYN BERNARDINO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVELYN CHAVIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EVELYN DIONÍSIO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EVELYN FABRÍCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVELYN KAIAPO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVELYN LORRAINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EVELYN SOFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVELYN VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
EVERTON,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EVERTON KAUÃ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EVERTON PIERRE,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
EVERTON SANIEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EVILLYN LUIZA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EVILLYN SNARA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EVISSON LUCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EVVA SOPHYA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EVYLYN LORANY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EYSHELLA SOPHYA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EYSHILA ESTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EZEQUIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
EZEQUIEL BISPO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EZEQUIEL MACHADO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EZEQUIEL RODRIGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EZEQUIEL VÍCTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FABIAN AMÉRICO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FABIANA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
FABIANO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FABIANO GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FABIO KULINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FABIO LUKAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FABIOLA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FABRICIO JOSUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FABRICIO MACIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FABRINI CRUZ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FABRÍCIO MAURI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FABRÍCIO SIMPLICIO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FAGNER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FAGNER LUIZ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FATIMA VITORIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FELIPE,0,0,498,2400,2919,336,0,1189,1117,23,10,3,5,5,5
FELIPE ALMEIDA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FELIPE BACHETI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FELIPE BONAQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FELIPE BRANQUINHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FELIPE FAUSTINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FELIPE FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FELIPE GABRIEL,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
FELIPE LEMOS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FELIPE LUCAS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FELIPE MANOEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FELIPE MOLINA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FELIPE RAFAEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FELIPE ULIANA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FELIPE VICTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FELIX VICTOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FERNANDA,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0
FERNANDA BERNALDINO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FERNANDA KAYABI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FERNANDA MAYARA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FERNANDA OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FERNANDA ORTIZ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
FERNANDA SEBASTIÃO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FERNANDA SOUSA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FERNANDA THAYS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FERNANDA YASMIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FERNANDO,0,0,0,0,0,0,0,0,0,15,0,0,0,1,4
FERNANDO ANTONIO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FERNANDO CÉSAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FERNANDO FRANÇA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FERNANDO GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FERNANDO GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FERNANDO MATIAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FERNANDO PAULINO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FERNANDO RIKELME,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FHELIPE MENEGARDO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FILIPE CASSINI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FIONA MANOEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FLAVIA GABRIELLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FLAVIO GUSTAVO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FLAVIO JUNIOR,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
FLAVIO OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FLAVYANA VITORIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FLEYMER CASTURINA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FLORENCIA NELCIS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FLÁVIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FLÁVIA CASTRO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FLÁVIA MANUELY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FLÁVIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRANCIELLY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FRANCIELY,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FRANCINETE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FRANCISCA CASSIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRANCISCA ISABELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRANCISCA LENICE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRANCISCA MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRANCISCA MILENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRANCISCO,133,132,0,0,0,38,0,0,0,0,3,0,1,0,1
FRANCISCO ADALBERTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRANCISCO ADRIANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRANCISCO BRAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRANCISCO CARLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRANCISCO GABRIEL,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1
FRANCISCO JAILSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRANCISCO JOSÉ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRANCISCO KAIO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRANCISCO MARCIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRANCISCO ORLEILSON,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRANCISCO RAFAEL,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
FRANCISCO REITZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRANCISCO RIQUELME,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRANCISCO SAMUEL,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
FRANCISCO SAULO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FRANCISCO VALIOMAR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRANCISCO WEYNE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRANCISLANY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FRANK JUNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRANK MESSIAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FRANZ XIRIXANA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FREDERICO OTTAVIANI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FREDERICO SCHMOELLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FÁBIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FÁBIO CAUÃ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
FÁBIO GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FÁBIO HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FÁBIO LUCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FÁBIO ORIGUELLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FÁTIMA VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL,12359,14908,15994,18555,19757,5639,9452,6067,6138,6252,247,31,34,16,13
GABRIEL ALBUQUERQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
GABRIEL ALMEIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL ANTÔNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL ARAÚJO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
GABRIEL BALOTELLI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIEL BERNARDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL CALEB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL CAUÊ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL CAVALCANTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIEL CEZATTI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL COSTA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GABRIEL CRISTOFOLINI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL DUQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL EIJE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL FERNANDO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIEL FIGUEIREDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL FRAGOSO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIEL FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
GABRIEL GALVÃO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL GAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL GETULINO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL GOLLUB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GABRIEL GRANDO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL GUIMARÃES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL HABIBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL HENRIQUE,0,0,0,0,0,484,0,0,0,243,2,5,4,4,1
GABRIEL HOLANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL JESUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GABRIEL JOSÉ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
GABRIEL JOÃO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL KOBY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL LITLE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GABRIEL LUCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL LUIZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GABRIEL MACHADO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL MAGNO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL MARIANO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GABRIEL MENEZES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL MERZI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL MONTANHA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GABRIEL OLIVEIRA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
GABRIEL PACIFICO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL PIVETTA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GABRIEL PROCIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL ROMILDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIEL SAAVEDRA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIEL SHINJI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIEL SOUSA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL SÓSTENES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL VINICIUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
GABRIEL WASHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIEL XAVIER,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIELA,0,0,0,0,0,0,0,0,0,0,9,2,5,1,10
GABRIELA BRANDÃO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIELA DOMINGOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIELA ESTRÊLA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIELA FARIAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIELA MAYSA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIELA PIDGURNI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIELA TAUANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIELA VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
GABRIELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIELE MARIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIELI NAYANDRA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIELLA MARIE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIELLA TOCCHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIELLE FRAGOSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIELLY,0,0,0,0,0,0,0,0,0,0,5,2,1,2,0
GABRIELLY CHRISTINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GABRIELLY KOHN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRIELLY MACHADO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRIELLY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GABRYEL OTTO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GABRYELLA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GAEL,21650,24309,27314,26307,19778,1349,21,0,0,0,0,0,2,0,0
GAEL PIMENTEL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GEISA CORREIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GEISSY KELLY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GELDERSON JOSÉ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
GEMISSOM MARCIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GEORGE FELIPE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GEOVANA,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2
GEOVANA DAMASCENO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GEOVANA EDUARDA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEOVANA HIONARA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
